class_Id,weenie_name,weenie_type,property_type,icon_type,icon_decimal,icon_hex
72541,Broken Lever (Lower),44,8,MainIcon,100671211,1EEB
72542,Broken Lever (Middle),44,8,MainIcon,100671212,1EEC
72543,Broken Lever (Lower and Middle),44,8,MainIcon,100671212,1EEC
72544,Broken Lever (Upper),44,8,MainIcon,100692775,7327
72545,Lever Handle,1,8,MainIcon,100669112,16B8
72546,Hoshino Outer Master Gen,1,8,MainIcon,100667494,1066
72547,Hoshino Inner Master Gen,1,8,MainIcon,100667494,1066
72548,Hoshino Outer Two Pod Gen,1,8,MainIcon,100667494,1066
72549,Hoshino Outer Three Pod Gen,1,8,MainIcon,100667494,1066
72550,Hoshino Inner Two Pod Gen,1,8,MainIcon,100667494,1066
72551,Hoshino Inner Three Pod Gen,1,8,MainIcon,100667494,1066
72552,Hoshino Guards Gen,1,8,MainIcon,100667494,1066
72553,Spectral Archer,10,8,MainIcon,100669124,16C4
72554,Spectral Archer,10,8,MainIcon,100669124,16C4
72555,Spectral Archer,10,8,MainIcon,100669124,16C4
72556,Spectral Archer,10,8,MainIcon,100669124,16C4
72557,Spectral Minion,10,8,MainIcon,100669124,16C4
72558,Spectral Minion,10,8,MainIcon,100669124,16C4
72559,Spectral Minion,10,8,MainIcon,100669124,16C4
72560,Spectral Minion,10,8,MainIcon,100669124,16C4
72561,Spectral Bushi,10,8,MainIcon,100671323,1F5B
72562,Spectral Bushi,10,8,MainIcon,100671323,1F5B
72563,Spectral Bushi,10,8,MainIcon,100671323,1F5B
72564,Spectral Bushi,10,8,MainIcon,100671323,1F5B
72565,Spectral Samurai,10,8,MainIcon,100671323,1F5B
72566,Spectral Samurai,10,8,MainIcon,100671323,1F5B
72567,Spectral Samurai,10,8,MainIcon,100671323,1F5B
72568,Spectral Samurai,10,8,MainIcon,100671323,1F5B
72569,Spectral Blade Master,10,8,MainIcon,100669124,16C4
72570,Spectral Bloodmage,10,8,MainIcon,100669124,16C4
72571,Spectral Voidmage,10,8,MainIcon,100669124,16C4
72572,Hoshino Gauntlet Gen,1,8,MainIcon,100667494,1066
72573,Hoshino Dungeon Single Gen,1,8,MainIcon,100667494,1066
72574,Sarcophagus Guards Gen,1,8,MainIcon,100667494,1066
72575,Bloodletting Kukri,35,8,MainIcon,100675921,3151
72576,Dormant Samurai,24,8,MainIcon,100668114,12D2
72578,Hall of Agony,10,8,MainIcon,100667446,1036
72579,Hall of Agony,10,8,MainIcon,100667446,1036
72580,Hall of Agony,10,8,MainIcon,100667446,1036
72581,Hall of Agony,10,8,MainIcon,100667446,1036
72582,Hall of Agony,10,8,MainIcon,100667446,1036
72583,Hall of Agony,10,8,MainIcon,100667446,1036
72584,Hall of Agony,10,8,MainIcon,100667446,1036
72585,Hall of Agony,10,8,MainIcon,100667446,1036
72586,Spectral Nanjou Mihari,10,8,MainIcon,100669124,16C4
72587,Spectral Nanjou Kaibinn,10,8,MainIcon,100669124,16C4
72588,Spectral Nanjou Keibi,10,8,MainIcon,100669124,16C4
72589,Spectral Minion,10,8,MainIcon,100669124,16C4
72590,Spectral Minion,10,8,MainIcon,100669124,16C4
72591,Spectral Lightning Nekode,6,8,MainIcon,100670034,1A52
72592,Spectral Acid Nekode,6,8,MainIcon,100670034,1A52
72593,Spectral Archer,10,8,MainIcon,100669124,16C4
72594,Lower Chamber Door Key,22,8,MainIcon,100675676,305C
72595,Upper Chamber Door Key,22,8,MainIcon,100675676,305C
72596,Lower Chamber Door,19,8,MainIcon,100668183,1317
72597,Upper Chamber Door,19,8,MainIcon,100668183,1317
72598,Spectral Nanjou Zaikan,10,8,MainIcon,100669124,16C4
72599,Spectral Nanjou Zaikan's Sword,1,8,MainIcon,100690804,6B74
72600,Legendary Key,22,8,MainIcon,100693001,7409
72601,Surface,7,8,MainIcon,100667499,106B
72602,Door,19,8,MainIcon,100668434,1412
72604,Reinforced Door,19,8,MainIcon,100668434,1412
72615,Tanada Toresen Temple,7,8,MainIcon,100667499,106B
72616,Chorizite Chest,20,8,MainIcon,100672485,23E5
72617,Something,24,8,MainIcon,100668114,12D2
72618,Something,10,8,MainIcon,100667446,1036
72619,Surface,7,8,MainIcon,100667499,106B
72620,Tanada Neophyte,10,8,MainIcon,100667446,1036
72621,Tanada Nanjou Gunjinn,10,8,MainIcon,100667446,1036
72622,Tanada Nanjou Tureinaa,10,8,MainIcon,100667446,1036
72623,Tanada Nanjou Jogensha,10,8,MainIcon,100667446,1036
72624,Tanada Nanjou Kutekei,10,8,MainIcon,100667446,1036
72625,Coded Tanada Scroll,1,8,MainIcon,100667503,106F
72626,Coded Note from Tanada Kutekei,1,8,MainIcon,100667503,106F
72628,Legendary Key,22,8,MainIcon,100693001,7409
72629,Acid Tachi,6,8,MainIcon,100667934,121E
72630,Lightning Tachi,6,8,MainIcon,100667934,121E
72631,Fire Tachi,6,8,MainIcon,100667934,121E
72632,Frost Tachi,6,8,MainIcon,100667934,121E
72633,Tachi,6,8,MainIcon,100668923,15FB
72634,Surface,7,8,MainIcon,100667499,106B
72635,Legendary Key,22,8,MainIcon,100693001,7409
72636,Unstable Master Bloodstone Satellite,10,8,MainIcon,100691499,6E2B
72637,Spectral Nanjou Master's Sword,1,8,MainIcon,100668923,15FB
72638,Emerald Door Key,22,8,MainIcon,100692868,7384
72639,Ruby Door Key,22,8,MainIcon,100692869,7385
72640,Sapphire Door Key,22,8,MainIcon,100692870,7386
72641,Emerald Door,19,8,MainIcon,100668183,1317
72642,Ruby Door,19,8,MainIcon,100668183,1317
72643,Sapphire Door,19,8,MainIcon,100668183,1317
72644,Statue,10,8,MainIcon,100667446,1036
72645,Surface,7,8,MainIcon,100667499,106B
72646,Door,19,8,MainIcon,100668434,1412
72647,Door,19,8,MainIcon,100668434,1412
72648,Slice and Dice,10,8,MainIcon,100667446,1036
72649,Pin Cushion,10,8,MainIcon,100667446,1036
72650,Five Finger Death Punch,10,8,MainIcon,100667446,1036
72651,Something,10,8,MainIcon,100667446,1036
72652,Spectral Archer Gen,10,8,MainIcon,100667446,1036
72653,Something,24,8,MainIcon,100668114,12D2
72654,Spectral Sapphire Blade,10,8,MainIcon,100669124,16C4
72655,Spectral Sapphire Claw,10,8,MainIcon,100669124,16C4
72656,Spectral Sapphire Assassin,10,8,MainIcon,100669124,16C4
72657,Spectral Sapphire Assassin,10,8,MainIcon,100669124,16C4
72658,Spectral Sapphire Gatekeeper,10,8,MainIcon,100669124,16C4
72659,Spectral Emerald Blade,10,8,MainIcon,100669124,16C4
72660,Spectral Emerald Claw,10,8,MainIcon,100669124,16C4
72661,Spectral Emerald Assassin,10,8,MainIcon,100669124,16C4
72662,Spectral Emerald Assassin,10,8,MainIcon,100669124,16C4
72663,Spectral Emerald Gatekeeper,10,8,MainIcon,100669124,16C4
72664,Spectral Ruby Nanjou Shou-jen,10,8,MainIcon,100669124,16C4
72665,Spectral Ruby Assassin,10,8,MainIcon,100669124,16C4
72666,Spectral Ruby Assassin,10,8,MainIcon,100669124,16C4
72667,Spectral Ruby Gatekeeper,10,8,MainIcon,100669124,16C4
72668,Spectral Nanjou Master,10,8,MainIcon,100669124,16C4
72669,Legendary Key,22,8,MainIcon,100693001,7409
72670,Darviss,10,8,MainIcon,100669124,16C4
72671,Return to Graveyard Tomb Portal,7,8,MainIcon,100667499,106B
72672,Prison Door,19,8,MainIcon,100668183,1317
72673,Guardian Statue,1,8,MainIcon,100675661,304D
72674,Guardian Statue,1,8,MainIcon,100674350,2B2E
72675,Arcane Death,10,8,MainIcon,100667446,1036
72676,Arcane Death,10,8,MainIcon,100667446,1036
72677,Arcane Death Controller,10,8,MainIcon,100667446,1036
72678,Tanada Nanjou Prisoner,10,8,MainIcon,100667446,1036
72679,Cow,33,8,MainIcon,100667494,1066
72680,Present,33,8,MainIcon,100667494,1066
72681,Table,33,8,MainIcon,100667494,1066
72682,Jester's Malevolent Eye,33,8,MainIcon,100667494,1066
72683,Hive Maggot Gen,1,8,MainIcon,100667494,1066
72684,Surface,7,8,MainIcon,100667499,106B
72685,Hive Eviscerator Sprayer Gen,1,8,MainIcon,100667494,1066
72686,Corrosive Bolt,4,8,MainIcon,100671205,1EE5
72687,North Marae High Swarm A Gen,1,8,MainIcon,100667494,1066
72688,North Marae High Swarm B Gen,1,8,MainIcon,100667494,1066
72689,North Marae High Swarm C Gen,1,8,MainIcon,100667494,1066
72690,North Marae High Swarm D Gen,1,8,MainIcon,100667494,1066
72691,North Marae High Master Gen,1,8,MainIcon,100667494,1066
72692,Olthoi Hive Soldier,10,8,MainIcon,100667623,10E7
72693,Olthoi Hive Mutilator,10,8,MainIcon,100667623,10E7
72694,Olthoi Hive Eviscerator,10,8,MainIcon,100667623,10E7
72695,Olthoi Hive Brood,10,8,MainIcon,100667623,10E7
72696,Brood Pincer,1,8,MainIcon,100672037,2225
72697,Olthoi Hive Eviscerator,10,8,MainIcon,100667623,10E7
72698,Chorizite Chest,20,8,MainIcon,100672485,23E5
72699,North East Marae High Swarm A Gen,1,8,MainIcon,100667494,1066
72700,South East Marae High Swarm A Gen,1,8,MainIcon,100667494,1066
72701,South West Marae High Swarm A Gen,1,8,MainIcon,100667494,1066
72702,North West Marae High Swarm A Gen,1,8,MainIcon,100667494,1066
72703,North East Marae High Swarm B Gen,1,8,MainIcon,100667494,1066
72704,South East Marae High Swarm B Gen,1,8,MainIcon,100667494,1066
72705,South West Marae High Swarm B Gen,1,8,MainIcon,100667494,1066
72706,North West Marae High Swarm B Gen,1,8,MainIcon,100667494,1066
72707,North East Marae High Swarm C Gen,1,8,MainIcon,100667494,1066
72708,South East Marae High Swarm C Gen,1,8,MainIcon,100667494,1066
72709,South West Marae High Swarm C Gen,1,8,MainIcon,100667494,1066
72710,North West Marae High Swarm C Gen,1,8,MainIcon,100667494,1066
72711,North East Marae High Swarm D Gen,1,8,MainIcon,100667494,1066
72712,South East Marae High Swarm D Gen,1,8,MainIcon,100667494,1066
72713,South West Marae High Swarm D Gen,1,8,MainIcon,100667494,1066
72714,North West Marae High Swarm D Gen,1,8,MainIcon,100667494,1066
72715,Olthoi Hive Soldier,10,8,MainIcon,100667623,10E7
72716,Olthoi Hive Soldier,10,8,MainIcon,100667623,10E7
72717,Olthoi Hive Soldier,10,8,MainIcon,100667623,10E7
72718,Olthoi Hive Soldier,10,8,MainIcon,100667623,10E7
72719,Olthoi Hive Mutilator,10,8,MainIcon,100667623,10E7
72720,Olthoi Hive Mutilator,10,8,MainIcon,100667623,10E7
72721,Olthoi Hive Mutilator,10,8,MainIcon,100667623,10E7
72722,Olthoi Hive Mutilator,10,8,MainIcon,100667623,10E7
72723,Olthoi Hive Eviscerator,10,8,MainIcon,100667623,10E7
72724,Olthoi Hive Eviscerator,10,8,MainIcon,100667623,10E7
72725,Olthoi Hive Eviscerator,10,8,MainIcon,100667623,10E7
72726,Olthoi Hive Eviscerator,10,8,MainIcon,100667623,10E7
72727,Olthoi Hive Brood,10,8,MainIcon,100667623,10E7
72728,Olthoi Hive Brood,10,8,MainIcon,100667623,10E7
72729,Olthoi Hive Brood,10,8,MainIcon,100667623,10E7
72730,Olthoi Hive Brood,10,8,MainIcon,100667623,10E7
72731,Northeast Marae High Master Gen,1,8,MainIcon,100667494,1066
72732,Southeast Marae High Master Gen,1,8,MainIcon,100667494,1066
72733,Southwest Marae High Master Gen,1,8,MainIcon,100667494,1066
72734,Northwest Marae High Master Gen,1,8,MainIcon,100667494,1066
72735,Arcane Pyramid,33,8,MainIcon,100689841,67B1
72736,Galvanic Chest,20,8,MainIcon,100671463,1FE7
72737,Galvanic Chest,20,8,MainIcon,100671463,1FE7
72738,Bar of Curved Metal,1,8,MainIcon,100693102,746E
72739,Spectral Nanjou Shou-jen,10,8,MainIcon,100669124,16C4
72740,Surface,7,8,MainIcon,100667499,106B
72741,Vile Potion,1,8,MainIcon,100669996,1A2C
72742,Floating Tower Stopgap,10,8,MainIcon,100667446,1036
72743,Gateway,7,8,MainIcon,100667499,106B
72744,Floating Tower Ground Stopgap,10,8,MainIcon,100667446,1036
72745,Rift Opening Device,38,8,MainIcon,100686697,5B69
72746,Rift Closing Device,38,8,MainIcon,100686626,5B22
72747,Marcus Manfried,10,8,MainIcon,100667446,1036
72748,Kaywin,10,8,MainIcon,100667446,1036
72749,Wren the Curious,10,8,MainIcon,100667446,1036
72750,Portalspace Rift,10,8,MainIcon,100667446,1036
72751,Acid Plane Stopgap,10,8,MainIcon,100667446,1036
72752,Acid,10,8,MainIcon,100671683,20C3
72753,Acid,10,8,MainIcon,100672513,2401
72754,Acid Zenith Gen,1,8,MainIcon,100667494,1066
72755,Acid Zenith,10,8,MainIcon,100672513,2401
72756,Fire Zenith,10,8,MainIcon,100670274,1B42
72757,Frost Zenith,10,8,MainIcon,100672514,2402
72758,Electric Zenith,10,8,MainIcon,100670581,1C75
72759,Fire,10,8,MainIcon,100671332,1F64
72760,Fire,10,8,MainIcon,100670274,1B42
72761,Frost,10,8,MainIcon,100671383,1F97
72762,Frost,10,8,MainIcon,100672514,2402
72763,Electricity,10,8,MainIcon,100671612,207C
72764,Electricity,10,8,MainIcon,100670581,1C75
72765,Fire Zenith Gen,1,8,MainIcon,100667494,1066
72766,Frost Zenith Gen,1,8,MainIcon,100667494,1066
72767,Electric Zenith Gen,1,8,MainIcon,100667494,1066
72768,Fire Plane Stopgap,10,8,MainIcon,100667446,1036
72769,Frost Plane Stopgap,10,8,MainIcon,100667446,1036
72770,Electric Plane Stopgap,10,8,MainIcon,100667446,1036
72771,Portalspace Rift,10,8,MainIcon,100667446,1036
72772,Portalspace Rift,10,8,MainIcon,100667446,1036
72773,Portalspace Rift,10,8,MainIcon,100667446,1036
72774,Acid Portalspace Rift Gen,1,8,MainIcon,100667494,1066
72775,Fire Portalspace Rift Gen,1,8,MainIcon,100667494,1066
72776,Frost Portalspace Rift Gen,1,8,MainIcon,100667494,1066
72777,Electric Portalspace Rift Gen,1,8,MainIcon,100667494,1066
72778,Jean,10,8,MainIcon,100667943,1227
72779,Luc,10,8,MainIcon,100667943,1227
72780,Fear Factory Shadow Captive Gen,1,8,MainIcon,100667494,1066
72781,Fear Factory Corrupt Lugian Gen,1,8,MainIcon,100667494,1066
72782,Blessed Cave,7,8,MainIcon,100667499,106B
72783,Surface,7,8,MainIcon,100667499,106B
72784,Ritual Statue of Entrapment,10,8,MainIcon,100675780,30C4
72785,Spirit of Bist'elle,10,8,MainIcon,100689361,65D1
72786,Adolescent Ash Gromnie,10,8,MainIcon,100667938,1222
72787,Adolescent Azure Gromnie,10,8,MainIcon,100667938,1222
72788,Adolescent Ivory Gromnie,10,8,MainIcon,100667938,1222
72789,Emergent Ash Gromnus,10,8,MainIcon,100667938,1222
72790,Emergent Azure Gromnus,10,8,MainIcon,100667938,1222
72791,Emergent Ivory Gromnus,10,8,MainIcon,100667938,1222
72792,Emergent Rust Gromnus,10,8,MainIcon,100667938,1222
72794,Gromnus Single Gen,1,8,MainIcon,100667494,1066
72795,Sath'tik Eyestalk,10,8,MainIcon,100671186,1ED2
72796,Sath'tik Tendril,10,8,MainIcon,100671186,1ED2
72797,Sath'tik Tentacle,10,8,MainIcon,100671186,1ED2
72798,Damaged Yalaini Tome,1,8,MainIcon,100688124,60FC
72799,The Sisters of Light,8,8,MainIcon,100688124,60FC
72800,Sclavus Neophyte,10,8,MainIcon,100669120,16C0
72801,Sclavus Neophyte,10,8,MainIcon,100669120,16C0
72802,Sclavus Sentinel,10,8,MainIcon,100669120,16C0
72803,Sclavus Sentinel,10,8,MainIcon,100669120,16C0
72804,Warding Crystal,10,8,MainIcon,100676420,3344
72805,Shikken Moriyaki,10,8,MainIcon,100671323,1F5B
72806,Bone Fragment from Shikken Moriyaki,1,8,MainIcon,100674499,2BC3
72807,Legendary Key,22,8,MainIcon,100693001,7409
72808,Slithis Tendril Vine,10,8,MainIcon,100671186,1ED2
72809,Surface,7,8,MainIcon,100667499,106B
72810,Door,19,8,MainIcon,100668183,1317
72811,Sclavus Neophyte,10,8,MainIcon,100669120,16C0
72812,Serpent Burial Grounds Gen,1,8,MainIcon,100667494,1066
72813,Summoning Tthuun Master Gen,1,8,MainIcon,100667494,1066
72814,Summoning Tthuun Boss 1 Gen,1,8,MainIcon,100667494,1066
72815,Summoning Tthuun Boss 2 Gen,1,8,MainIcon,100667494,1066
72816,Tthuun Pillar Stopgap,10,8,MainIcon,100667446,1036
72817,Tthuun Pillar Stopgap,10,8,MainIcon,100667446,1036
72818,Tthuun Pillar Stopgap,10,8,MainIcon,100667446,1036
72819,Tthuun Pillar Stopgap,10,8,MainIcon,100667446,1036
72820,Tthuun Pillar Stopgap,10,8,MainIcon,100667446,1036
72821,Tthuun Pillar Stopgap,10,8,MainIcon,100667446,1036
72822,Tthuun Pillar Stopgap,10,8,MainIcon,100667446,1036
72823,Tthuun Pillar Stopgap,10,8,MainIcon,100667446,1036
72824,Tthuun Pillar Stopgap,10,8,MainIcon,100667446,1036
72825,Tthuun Pillar Stopgap,10,8,MainIcon,100667446,1036
72826,Tthuun Pillar Stopgap,10,8,MainIcon,100667446,1036
72827,Tthuun Pillar Stopgap,10,8,MainIcon,100667446,1036
72828,Tthuun Tentacle Stopgap,10,8,MainIcon,100667446,1036
72829,Tthuun Counter Stopgap,10,8,MainIcon,100667446,1036
72830,Something,24,8,MainIcon,100668114,12D2
72831,Captain Tulmada Gen,1,8,MainIcon,100667494,1066
72832,Captain Tulmada Rewards Gen,1,8,MainIcon,100667494,1066
72833,Ter Shen,10,8,MainIcon,100670398,1BBE
72834,Quaron,10,8,MainIcon,100670398,1BBE
72835,Shadow Child,10,8,MainIcon,100670397,1BBD
72836,Panumbris Shadow,10,8,MainIcon,100670398,1BBE
72837,Void Lord,10,8,MainIcon,100670398,1BBE
72838,Bael'Zharon Summoner,10,8,MainIcon,100670398,1BBE
72839,Soldier,10,8,MainIcon,100667446,1036
72840,Void of Bael'Zharon,10,8,MainIcon,100669122,16C2
72841,Gatekeeper,10,8,MainIcon,100670398,1BBE
72842,Energy Scintilla,1,8,MainIcon,100690568,6A88
72843,Door Key,22,8,MainIcon,100667486,105E
72844,Reinforced Door,19,8,MainIcon,100668434,1412
72845,Gatekeeper,10,8,MainIcon,100670398,1BBE
72846,Panumbris Shadow,10,8,MainIcon,100670398,1BBE
72847,Bael'Zharon Summoner Stopgap,10,8,MainIcon,100667446,1036
72848,Void of Bael'Zharon Gen,1,8,MainIcon,100667494,1066
72849,Energy Scintilla Gen,1,8,MainIcon,100667494,1066
72850,Summoning Cave Soldiers Gen,1,8,MainIcon,100667494,1066
72851,Strange Crystal,10,8,MainIcon,100690568,6A88
72852,Strange Crystal,10,8,MainIcon,100690568,6A88
72853,Tou Tou Shadow Cave Gen,1,8,MainIcon,100667494,1066
72854,Piece of Recording Device (Middle),38,8,MainIcon,100670396,1BBC
72855,Piece of Recording Device (Bottom),38,8,MainIcon,100692048,7050
72856,Pieces of Recording Device,38,8,MainIcon,100692050,7052
72857,Piece of Recording Device (Top),38,8,MainIcon,100692047,704F
72858,Recording Device,1,8,MainIcon,100692049,7051
72859,Recording Device,10,8,MainIcon,100670283,1B4B
72860,Soldier,10,8,MainIcon,100667446,1036
72861,Bai-Nu Ru the Weaponsmith,10,8,MainIcon,100667446,1036
72862,Rou Beh the Bowyer,10,8,MainIcon,100667446,1036
72863,Healer Rili Sou,10,8,MainIcon,100667446,1036
72864,Armorer Xao Fen,10,8,MainIcon,100667446,1036
72865,Jeweler Lo Dai-Ou,10,8,MainIcon,100667446,1036
72866,Mi Chi the Barkeep,10,8,MainIcon,100667446,1036
72867,Cow,15,8,MainIcon,100667444,1034
72868,Panumbris Shadow,10,8,MainIcon,100670398,1BBE
72869,Void Lord,10,8,MainIcon,100670398,1BBE
72870,Soldier,10,8,MainIcon,100667446,1036
72871,The Shadows Engineer Gen,1,8,MainIcon,100667494,1066
72872,Shadow Cave 1 Engineer Gen,1,8,MainIcon,100667494,1066
72873,Shadow Cave 2 Engineer Gen,1,8,MainIcon,100667494,1066
72874,Shadow Cave 3 Engineer Gen,1,8,MainIcon,100667494,1066
72875,Gatekeeper,10,8,MainIcon,100670398,1BBE
72876,Ter Shen,10,8,MainIcon,100670398,1BBE
72877,Quaron,10,8,MainIcon,100670398,1BBE
72878,Soldier,10,8,MainIcon,100667446,1036
72879,Void of Bael'Zharon Gen,1,8,MainIcon,100667494,1066
72880,Void of Bael'Zharon,10,8,MainIcon,100669122,16C2
72881,Summoning Cave Shadows Gen,1,8,MainIcon,100667494,1066
72882,Recording Device,10,8,MainIcon,100670283,1B4B
72883,Shadow Engineer,10,8,MainIcon,100670398,1BBE
72884,Shadow Engineer,10,8,MainIcon,100670398,1BBE
72885,Bael'Zharon Summoner Stopgap,10,8,MainIcon,100667446,1036
72886,Bael'Zharon Summoner,10,8,MainIcon,100670398,1BBE
72887,Tormented Spark,10,8,MainIcon,100670581,1C75
72888,Trap Floor Walk Uber,7,8,MainIcon,100667499,106B
72889,An angry spirit,10,8,MainIcon,100667446,1036
72890,Gaerlan's Inner Sanctum,7,8,MainIcon,100667499,106B
72891,Modified Dauloirae,1,8,MainIcon,100673491,27D3
72892,Modified Lautaloi,3,8,MainIcon,100673486,27CE
72893,Modified Saelgauloi,2,8,MainIcon,100667354,0FDA
72894,Modified Shauraloi,6,8,MainIcon,100673485,27CD
72895,Modified Dauloi,6,8,MainIcon,100673489,27D1
72896,Modified Falauloi,6,8,MainIcon,100673493,27D5
72897,Modified Daulan Faur,1,8,MainIcon,100673498,27DA
72898,Modified Circlet of Supremacy,2,8,MainIcon,100673509,27E5
72899,Modified Tauraloi,6,8,MainIcon,100673492,27D4
72900,Thug Hideout Counter 1 Gen,1,8,MainIcon,100667494,1066
72901,Thug Hideout Counter 1,10,8,MainIcon,100667446,1036
72902,Thug Hideout Gen,10,8,MainIcon,100667446,1036
72903,Second Gate,19,8,MainIcon,100668434,1412
72904,Cooking Vat,10,8,MainIcon,100677345,36E1
72905,First Gate,19,8,MainIcon,100668434,1412
72906,Lock,10,8,MainIcon,100667489,1061
72907,Door,19,8,MainIcon,100676956,355C
72908,First Gate,19,8,MainIcon,100668434,1412
72909,Bottle A,1,8,MainIcon,100690538,6A6A
72910,Bottle B,1,8,MainIcon,100670001,1A31
72911,Bottle C,1,8,MainIcon,100690539,6A6B
72912,Bottle D,1,8,MainIcon,100668541,147D
72913,Mixing Basin,10,8,MainIcon,100668105,12C9
72914,Thrungus,10,8,MainIcon,100677367,36F7
72915,Trapped Townsperson,10,8,MainIcon,100667446,1036
72916,Gate,19,8,MainIcon,100668434,1412
72917,The Unknown Warrior,10,8,MainIcon,100667446,1036
72918,Fiona Woron,10,8,MainIcon,100667446,1036
72919,Walkway,19,8,MainIcon,100668183,1317
72920,Chest,20,8,MainIcon,100667424,1020
72921,Chest,20,8,MainIcon,100667424,1020
72922,Second Gate Key,22,8,MainIcon,100667485,105D
72923,First Gate Key,22,8,MainIcon,100667485,105D
72924,Thug Hideout Counter 2 Gen,1,8,MainIcon,100667494,1066
72925,Thug Hideout Counter 2,10,8,MainIcon,100667446,1036
72926,Thug Hideout 2 Gen,10,8,MainIcon,100667446,1036
72927,Thug Hideout 3 Gen,10,8,MainIcon,100667446,1036
72928,Linkable Event Gen,1,8,MainIcon,100667494,1066
72930,Thug Boss,10,8,MainIcon,100667446,1036
72931,The Unknown Warrior Gen,1,8,MainIcon,100667494,1066
72932,Thug Hideout Counter 3,10,8,MainIcon,100667446,1036
72933,The Unknown Warrior,10,8,MainIcon,100667446,1036
72934,Thug Hideout Stopgap Gen,1,8,MainIcon,100667494,1066
72935,Thug Hideout Stopgap,10,8,MainIcon,100667446,1036
72936,Thug Hideout Reset Stopgap Gen,1,8,MainIcon,100667494,1066
72937,Thug Hideout Reset Stopgap,10,8,MainIcon,100667446,1036
72938,Potion,1,8,MainIcon,100668368,13D0
72939,Potion,1,8,MainIcon,100668369,13D1
72940,Potion,1,8,MainIcon,100668370,13D2
72941,Potion,1,8,MainIcon,100691508,6E34
72942,Potion,1,8,MainIcon,100690514,6A52
72943,Potion,1,8,MainIcon,100668372,13D4
72944,Potion,1,8,MainIcon,100668373,13D5
72945,Potion,1,8,MainIcon,100691507,6E33
72946,Potion,1,8,MainIcon,100668374,13D6
72947,Potion,1,8,MainIcon,100668375,13D7
72948,Botched Potion Gen,1,8,MainIcon,100667494,1066
72949,Botched Potion,7,8,MainIcon,100667499,106B
72950,Pressure Plate,24,8,MainIcon,100668114,12D2
72951,Wight Blade Sorcerer Gen,1,8,MainIcon,100667494,1066
72952,Trapped Townsperson,10,8,MainIcon,100667446,1036
72953,End of the Story,7,8,MainIcon,100667499,106B
72954,Open Book,8,8,MainIcon,100668117,12D5
72955,Banderling Smasher,10,8,MainIcon,100667453,103D
72956,Skeleton Noble,10,8,MainIcon,100669124,16C4
72957,Rytheran's Apprentice,10,8,MainIcon,100667942,1226
72958,Lady Jaera's Wand,1,8,MainIcon,100668792,1578
72959,Flame Trap,26,8,MainIcon,100667494,1066
72960,Frost Trap,26,8,MainIcon,100667494,1066
72961,Magic trap,26,8,MainIcon,100667494,1066
72962,Lightning Trap,26,8,MainIcon,100667494,1066
72963,Ancient Chest,20,8,MainIcon,100667424,1020
72964,Strange Mana Gem,1,8,MainIcon,100671231,1EFF
72965,Large Empyrean Tome,1,8,MainIcon,100674407,2B67
72966,"Interactions and Observations, 'Gear Knights'",8,8,MainIcon,100668117,12D5
72967,Gear Knight Head,1,8,MainIcon,100690544,6A70
72968,Sword of the Unknown Warrior,6,8,MainIcon,100690320,6990
72969,Shield of Isin Dule,1,8,MainIcon,100688919,6417
72970,Mosswart Messenger,10,8,MainIcon,100667449,1039
72971,Mosswart Director,10,8,MainIcon,100667449,1039
72972,Mosswart Worker,10,8,MainIcon,100667449,1039
72973,Mosswart Grunt,10,8,MainIcon,100667449,1039
72974,Shady,10,8,MainIcon,100667935,121F
72975,Sleeping Armoredillo,1,8,MainIcon,100667935,121F
72976,Bubba,10,8,MainIcon,100667443,1033
72977,Sleeping Tusker,1,8,MainIcon,100667443,1033
72978,Spot,10,8,MainIcon,100670959,1DEF
72979,Sleeping Ursuin,1,8,MainIcon,100670959,1DEF
72980,Drugged Meat,18,8,MainIcon,100667464,1048
72981,Surface,7,8,MainIcon,100667499,106B
72982,Mosswart Tribesman,10,8,MainIcon,100667449,1039
72983,Scavenging Rat,10,8,MainIcon,100667451,103B
72984,Shady's Cage Door,10,8,MainIcon,100668434,1412
72985,Shady,10,8,MainIcon,100667935,121F
72986,Bubba's Cage Door,10,8,MainIcon,100668434,1412
72987,Bubba,10,8,MainIcon,100667443,1033
72988,Spot's Cage Door,10,8,MainIcon,100668434,1412
72989,Spot,10,8,MainIcon,100670959,1DEF
72990,Door,19,8,MainIcon,100668434,1412
72991,Mosswart Worker,10,8,MainIcon,100667449,1039
72992,Mosswart Grunt,10,8,MainIcon,100667449,1039
72993,Mosswart Director,10,8,MainIcon,100667449,1039
72994,Frost Javelin,4,8,MainIcon,100667593,10C9
72995,Invisible Barrier,1,8,MainIcon,100676956,355C
72996,Sheets of Paper,8,8,MainIcon,100668176,1310
72997,Rytheran's Letter,8,8,MainIcon,100668176,1310
72998,Linkable Night Monster Gen (10 min.),1,8,MainIcon,100667494,1066
72999,Large Aetherium Power Core,38,8,MainIcon,100690567,6A87
73000,Large Aetherium Power Core,38,8,MainIcon,100690567,6A87
73001,Large Aetherium Power Core,38,8,MainIcon,100690567,6A87
73002,Large Aetherium Power Core,38,8,MainIcon,100690567,6A87
73003,Rynthid Outer Shadow Gen,1,8,MainIcon,100667494,1066
73004,Rynthid Inner Shadow Gen,1,8,MainIcon,100667494,1066
73005,Rynthid Outer Rager Gen,1,8,MainIcon,100667494,1066
